,fileid,cluster,journal,subject
650,g1.globo.com___politica_processo-de-impeachment-de-dilma_noticia_2016_04_veja-ordem-de-votacao-dos-deputados-no-processo-de-impeachment.html.txt,5,g1,impeachment-dilma
651,g1.globo.com___politica_processo-de-impeachment-de-dilma_noticia_2016_04_veja-os-argumentos-pro-e-contra-o-impeachment-de-dilma.html.txt,1,g1,impeachment-dilma
652,g1.globo.com___politica_processo-de-impeachment-de-dilma_noticia_2016_04_vice-temer-acompanha-com-aliados-votacao-da-sessao-do-impeachment.html.txt,1,g1,impeachment-dilma
653,g1.globo.com___politica_processo-de-impeachment-de-dilma_noticia_2016_05_governo-decide-ir-ao-supremo-para-tentar-anular-impeachment.html.txt,1,g1,impeachment-dilma
654,g1.globo.com___politica_processo-de-impeachment-de-dilma_noticia_2016_05_presidente-em-exercicio-da-camara-anula-votacao-do-impeachment.html.txt,1,g1,impeachment-dilma
655,g1.globo.com___politica_processo-de-impeachment-de-dilma_noticia_2016_05_processo-de-impeachment-e-aberto-e-dilma-e-afastada-por-ate-180-dias.html.txt,1,g1,impeachment-dilma
656,g1.globo.com___politica_processo-de-impeachment-de-dilma_noticia_2016_05_senado-prepara-projeto-de-resolucao-sobre-direitos-de-dilma.html.txt,1,g1,impeachment-dilma
657,g1.globo.com___politica_processo-de-impeachment-de-dilma_noticia_2016_08_acusacao-faz-alegacoes-finais-no-julgamento-do-impeachment.html.txt,1,g1,impeachment-dilma
658,g1.globo.com___politica_processo-de-impeachment-de-dilma_noticia_2016_08_apos-4-horas-anastasia-conclui-leitura-de-relatorio-do-impeachment.html.txt,1,g1,impeachment-dilma
659,g1.globo.com___politica_processo-de-impeachment-de-dilma_noticia_2016_08_processo-de-impeachment-de-dilma-chega-etapa-final-apos-9-meses.html.txt,1,g1,impeachment-dilma
660,g1.globo.com___politica_processo-de-impeachment-de-dilma_noticia_2016_08_procurador-sera-ouvido-como-informante-no-julgamento-de-dilma.html.txt,1,g1,impeachment-dilma
661,g1.globo.com___politica_processo-de-impeachment-de-dilma_noticia_2016_08_renan-calheiros-vota-pelo-impeachment-de-dilma-rousseff.html.txt,1,g1,impeachment-dilma
662,g1.globo.com___politica_processo-de-impeachment-de-dilma_noticia_2016_08_renan-diz-se-arrepender-da-reacao-que-teve-em-bate-boca-com-gleisi.html.txt,1,g1,impeachment-dilma
663,g1.globo.com___politica_processo-de-impeachment-de-dilma_noticia_2016_08_saiba-como-sera-o-roteiro-do-julgamento-de-dilma-no-senado.html.txt,1,g1,impeachment-dilma
664,g1.globo.com___politica_processo-de-impeachment-de-dilma_noticia_2016_08_senado-aprova-impeachment-dilma-perde-mandato-e-temer-assume.html.txt,1,g1,impeachment-dilma
665,g1.globo.com___politica_processo-de-impeachment-de-dilma_noticia_2016_08_senado-ouve-professor-da-uerj-como-informante-da-defesa.html.txt,1,g1,impeachment-dilma
666,g1.globo.com___politica_reforma-da-previdencia_noticia_2019_08_27_relator-entrega-parecer-favoravel-a-aprovacao-da-reforma-da-previdencia-a-presidente-do-senado.ghtml.txt,6,g1,reforma-previdencia
667,g1.globo.com___pop-arte_flip_2017_noticia_historiador-defende-cota-racial-e-critica-escravidao-contemporanea-e-reforma-trabalhista.ghtml.txt,5,g1,reforma-trabalhista
668,g1.globo.com___pr_norte-noroeste_noticia_ministro-da-justica-critica-manifestacoes-e-diz-que-governo-vai-continuar-com-reformas.ghtml.txt,5,g1,reforma-trabalhista
669,g1.globo.com___pr_parana_noticia_2019_11_07_lava-jato-diz-que-decisao-do-stf-impactara-resultados-da-forca-tarefa-advogado-afirma-que-pedira-soltura-de-lula.ghtml.txt,3,g1,soltura-lula
670,g1.globo.com___pr_parana_noticia_comissao-de-direitos-humanos-do-senado-visita-lula-na-pf-para-verificar-condicoes-da-prisao.ghtml.txt,5,g1,prisao-lula
671,g1.globo.com___pr_parana_noticia_danny-glover-e-dilma-visitam-lula-na-cela-da-pf-em-curitiba.ghtml.txt,5,g1,prisao-lula
672,g1.globo.com___pr_parana_noticia_familiares-de-lula-visitam-ex-presidente-na-superintendencia-da-pf-em-curitiba.ghtml.txt,5,g1,prisao-lula
673,g1.globo.com___pr_parana_noticia_grampo-telefonico-mostra-que-secretario-de-richa-causou-mal-estar-entre-o-governador-e-aecio-neves.ghtml.txt,0,g1,afastamento-aecio
674,g1.globo.com___pr_parana_noticia_juiza-autoriza-esteira-ergometrica-e-aparelho-estilo-ipod-a-lula-na-prisao.ghtml.txt,5,g1,prisao-lula
675,g1.globo.com___pr_parana_noticia_pepe-mujica-ex-presidente-do-uruguai-faz-visita-a-lula-na-prisao-em-curitiba.ghtml.txt,5,g1,prisao-lula
676,g1.globo.com___pr_parana_noticia_pessoas-com-agendamento-na-pf-em-curitiba-estao-entrando-em-grupos-a-cada-dez-minutos.ghtml.txt,5,g1,prisao-lula
677,g1.globo.com___pr_parana_noticia_sala-especial-em-que-lula-ficara-preso-e-um-direito-previsto-em-lei.ghtml.txt,5,g1,prisao-lula
678,g1.globo.com___pr_parana_noticia_vaticano-diz-que-terco-que-teria-sido-dado-a-lula-nao-e-presente-do-papa.ghtml.txt,5,g1,prisao-lula
679,g1.globo.com___rio-de-janeiro_noticia_video-mostra-homem-sendo-agredido-e-expulso-de-protesto-no-rio.ghtml.txt,5,g1,reforma-trabalhista
680,g1.globo.com___rn_rio-grande-do-norte_noticia_2019_11_08_militantes-comemoram-liberdade-de-lula-no-centro-de-natal.ghtml.txt,5,g1,soltura-lula
681,g1.globo.com___rn_rio-grande-do-norte_noticia_populacao-protesta-contra-reformas-trabalhista-e-da-previdencia-em-natal.ghtml.txt,5,g1,reforma-trabalhista
682,g1.globo.com___rs_rio-grande-do-sul_noticia_2019_10_23_mpf-requer-que-sentenca-de-lula-no-processo-do-sitio-de-atibaia-seja-anulada.ghtml.txt,3,g1,soltura-lula
683,g1.globo.com___rs_rio-grande-do-sul_noticia_2019_11_08_manifestantes-celebram-saida-de-lula-da-prisao-no-centro-de-porto-alegre.ghtml.txt,3,g1,soltura-lula
684,g1.globo.com___rs_rio-grande-do-sul_noticia_com-lula-preso-defesa-entra-com-ultimo-recurso-no-trf-4-sobre-embargos-negados-no-caso-do-triplex.ghtml.txt,3,g1,prisao-lula
685,g1.globo.com___rs_rio-grande-do-sul_noticia_presidente-do-trf-4-determina-que-a-decisao-da-soltura-de-lula-volte-para-o-relator-do-processo.ghtml.txt,3,g1,prisao-lula
686,g1.globo.com___rs_rio-grande-do-sul_noticia_reforma-trabalhista-deve-ser-sancionada-na-quinta-feira-diz-ministro-do-trabalho.ghtml.txt,4,g1,reforma-trabalhista
687,g1.globo.com___rs_rio-grande-do-sul_noticia_trf-4-encaminha-oficio-autorizando-prisao-de-lula-a-vara-federal-de-curitiba.ghtml.txt,3,g1,prisao-lula
688,g1.globo.com___rs_rio-grande-do-sul_noticia_trf-4-julga-recurso-de-lula-no-caso-triplex-nesta-segunda-feira.ghtml.txt,3,g1,prisao-lula
689,g1.globo.com___rs_rio-grande-do-sul_noticia_trf-4-julga-ultimo-recurso-de-lula-no-caso-do-triplex-do-guaruja.ghtml.txt,3,g1,prisao-lula
690,g1.globo.com___sao-paulo_noticia_manifestantes-protestam-em-sp-contra-reforma-trabalhista.ghtml.txt,5,g1,reforma-trabalhista
691,g1.globo.com___sao-paulo_noticia_sp-tem-paralisacao-de-metro-e-onibus-nesta-quarta-feira.ghtml.txt,5,g1,reforma-trabalhista
692,g1.globo.com___sp_campinas-regiao_noticia_juiz-federal-de-campinas-suspende-beneficios-do-ex-presidente-lula.ghtml.txt,3,g1,prisao-lula
693,g1.globo.com___sp_santos-regiao_noticia_manifestantes-ocupam-triplex-atribuido-a-lula-no-guaruja-sp.ghtml.txt,5,g1,prisao-lula
694,g1.globo.com___sp_sao-paulo_noticia_2019_11_09_lula-chega-a-sao-paulo-apos-ser-solto.ghtml.txt,3,g1,soltura-lula
695,g1.globo.com___sp_sao-paulo_noticia_defesa-de-lula-diz-que-protocolou-recurso-junto-a-comite-da-onu-para-impedir-prisao.ghtml.txt,3,g1,prisao-lula
696,g1.globo.com___sp_sao-paulo_noticia_justica-decreta-prisao-de-ex-vereador-e-filho-dele-por-agressao-em-frente-ao-instituto-lula.ghtml.txt,5,g1,prisao-lula
697,g1.globo.com___sp_sao-paulo_noticia_manda-esse-lixo-janela-abaixo-audio-durante-voo-de-lula-para-curitiba-entra-na-frequencia-do-aeroporto-de-congonhas.ghtml.txt,5,g1,prisao-lula
698,g1.globo.com___sp_sao-paulo_noticia_policia-indicia-ex-vereador-de-diadema-por-agressao-a-empresario-em-frente-ao-instituto-lula.ghtml.txt,5,g1,prisao-lula
699,g1.globo.com___sp_sao-paulo_noticia_sp-tem-atos-pro-e-contra-lula-um-dia-antes-de-julgamento-de-habeas-corpus.ghtml.txt,3,g1,prisao-lula
700,g1.globo.com___to_tocantins_noticia_sindicatos-e-movimentos-sociais-do-to-protestam-contra-reformas.ghtml.txt,5,g1,reforma-trabalhista
701,"internacional.estadao.com.br___noticias_geral,alberto-fernandez-nicolas-maduro-e-bernie-sanders-celebram-libertacao-de-lula,70003082122.txt",3,estadao,soltura-lula
702,istoe.com.br___451082_O+ENSAIO+DO+ADEUS_.txt,1,istoe,impeachment-dilma
703,istoe.com.br___451654_O+TIME+DE+TEMER_.txt,1,istoe,impeachment-dilma
704,istoe.com.br___451688_A+PRESIDENTE+MENTE+QUANDO+DIZ+QUE+NAO+HA+CRIME+_.txt,1,istoe,impeachment-dilma
705,istoe.com.br___a-hora-do-veredito-final_.txt,3,istoe,soltura-lula
706,istoe.com.br___advogados-negociam-para-que-lula-seja-preso-neste-sabado_.txt,5,istoe,prisao-lula
707,istoe.com.br___aecio-diz-que-psdb-permanece-no-governo-mesmo-que-perca-ministerios_.txt,0,istoe,afastamento-aecio
708,istoe.com.br___aecio-neves-retorna-ao-senado-e-discursa-reafirmando-que-e-inocente_.txt,0,istoe,afastamento-aecio
709,istoe.com.br___aecio-tenta-adiar-decisao-sobre-presidencia-do-psdb-ate-votacao-de-denuncia_.txt,0,istoe,afastamento-aecio
710,istoe.com.br___afastamento-de-aecio-sera-julgado-pelo-stf-na-semana-que-vem_.txt,0,istoe,afastamento-aecio
711,istoe.com.br___afilhados-de-deputados-contrarios-a-reforma-trabalhista-comecam-a-ser-exonerados_.txt,5,istoe,reforma-trabalhista
712,istoe.com.br___aliados-de-dilma-definem-estrategia-para-a-sessao-final-do-impeachment_.txt,1,istoe,impeachment-dilma
713,istoe.com.br___apos-julgamento-do-stf-parlamentares-pressionam-por-pec-mas-alcolumbre-resiste_.txt,3,istoe,soltura-lula
714,istoe.com.br___apos-visita-senadores-falam-em-preocupacao-com-isolamento-de-lula_.txt,5,istoe,prisao-lula
715,istoe.com.br___as-manobras-para-libertar-lula_.txt,3,istoe,soltura-lula
716,istoe.com.br___bolsonaro-define-idade-minima-para-dificil-reforma-da-previdencia_.txt,6,istoe,reforma-previdencia
717,istoe.com.br___bolsonaro-discute-reforma-da-previdencia-com-major-vitor-hugo_.txt,2,istoe,reforma-previdencia
718,istoe.com.br___bolsonaro-vai-a-camara-entregar-reforma-da-previdencia-dos-militares_.txt,2,istoe,reforma-previdencia
719,istoe.com.br___calendario-preve-discussao-e-votacao-do-impeachment-no-plenario-em-1o_.txt,1,istoe,impeachment-dilma
720,istoe.com.br___camara-aprova-texto-base-da-reforma-da-previdencia-em-2o-turno_.txt,2,istoe,reforma-previdencia
721,istoe.com.br___camara-retoma-discussoes-sobre-reformas-trabalhista-e-da-previdencia_.txt,2,istoe,reforma-trabalhista
722,istoe.com.br___ccj-da-camara-deve-votar-hoje-relatorio-da-reforma-da-previdencia_.txt,2,istoe,reforma-previdencia
723,istoe.com.br___ciro-gomes-chama-lula-de-enganador-profissional-em-entrevista_.txt,5,istoe,soltura-lula
724,istoe.com.br___clima-fantasmagorico-e-lugubre-invade-gabinete-de-dilma_.txt,1,istoe,impeachment-dilma
725,istoe.com.br___com-comissoes-funcionando-camara-debate-reformas-trabalhista-e-da-previdencia_.txt,2,istoe,reforma-trabalhista
726,istoe.com.br___com-lula-preso-o-acontece-agora-no-brasil_.txt,5,istoe,prisao-lula
727,istoe.com.br___comeca-no-senado-sessao-de-pronuncia-do-processo-de-impeachment-de-dilma_.txt,1,istoe,impeachment-dilma
728,istoe.com.br___comeca-processo-de-votacao-sobre-afastamento-de-aecio-neves-do-senado_.txt,0,istoe,afastamento-aecio
729,istoe.com.br___comissao-do-impeachment-aprova-novo-calendario-dilma-deve-depor-em-6-de-julho_.txt,1,istoe,impeachment-dilma
